,Date,gap,Open,Open_1,mov_high,mov_low,cierre,Volume,Close
0,2021-08-12,-1.89366724828083,191.17,193.08169999999998,-0.05267200361297519,-1.7566139100701859,-0.7363204280882069,12885440,191.66
1,2021-08-11,0.44448985847851863,196.6,198.566,-0.8289435250747937,-1.9318513743541255,-1.866381958643468,8985075,194.86
2,2021-08-10,1.034571062740082,197.27,199.2427,-0.39785648357506936,-2.0942799911866383,-1.7630256968009486,9983680,195.73
3,2021-08-09,-0.9216355211568685,194.58,196.5258,-0.5219670903260558,-1.8856557256095692,-0.6491768510801146,14657160,195.25
4,2021-08-06,-0.015054195102369097,199.25,201.2425,-0.9553151049107488,-2.7640781644036423,-2.41126998521685,11967720,196.39
5,2021-08-05,-0.7174530417019569,199.27,201.26270000000002,-0.4832986936973575,-1.7999857897166425,-0.9851303793499849,9881409,199.28
6,2021-08-04,0.055730063836261855,197.49,199.4649,1.9126673414721092,-1.2808769863770535,0.6242201008799081,22327280,200.71
7,2021-08-03,-2.5388575141186527,195.01,196.96009999999998,0.2436534100053843,-2.5183273160401436,0.21319038729164566,20115920,197.38
8,2021-08-02,0.553307034171839,196.27,198.23270000000002,1.9357553017236664,-1.0001881626997071,0.9369291746518009,17889190,200.09
9,2021-07-30,-3.523337045661628,190.58,192.4858,1.8516690581850708,-1.036855705719592,1.4048828536962135,17250600,195.19
10,2021-07-29,2.571297382786603,201.05,203.06050000000002,-0.9457772437278704,-4.013828391046029,-2.718647890653291,23363230,197.54
11,2021-07-28,2.235717740635243,190.23,192.1323,3.0539893604563177,-1.2347221159586368,2.018244719914353,34535180,196.01
12,2021-07-27,-4.26053400083437,183.59,185.4259,0.7949806364698744,-3.104151038231458,0.34736247741010307,59265660,186.07
13,2021-07-26,-3.9509998547426504,198.37,200.3537,-0.8852843745835445,-4.728487669556394,-4.289264435845213,55736770,191.76
14,2021-07-23,-3.6208185385909175,206.29,208.3529,-0.7021260563207995,-2.3003759486909003,-0.8749098284689122,25539860,206.53
15,2021-07-22,0.7390562819783844,212.64,214.76639999999998,0.7559841762957383,-1.0087238972204133,-0.33822795372087255,10563110,214.04
