,Date,gap,Open,Open_1,mov_high,mov_low,cierre,Volume,Close
0,2021-08-12,0.009722897423437158,102.86,103.8886,-0.6146968964833454,-2.0296740932113777,-1.2018643046493998,7378419,102.64
1,2021-08-11,-0.03918495297804863,102.04,103.0604,-0.0877155532095766,-1.4170331184431721,-0.20415212826653792,7079767,102.85
2,2021-08-10,0.48877805486283776,100.74,101.7474,0.562766223018961,-1.1473511853865561,0.3268879597906181,9762631,102.08
3,2021-08-09,-1.0201078960274705,100.91,101.9191,-0.52894894087566,-1.951645962336788,-1.6376714472557157,9243086,100.25
4,2021-08-06,0.7804010668774,102.02,103.0402,-0.44662180391730644,-1.3977069143887573,-1.0580336606489467,6475592,101.95
5,2021-08-05,0.6380857427716855,100.94,101.9494,0.4714103270838374,-1.2549362723076305,-0.7056441725012537,7986071,101.23
6,2021-08-04,-2.1052631578947336,100.44,101.4444,0.44911301165959283,-1.3252579738260637,-1.1281056421054336,10389810,100.3
7,2021-08-03,-0.03935845714847195,101.59,102.6059,0.2963767190775493,-1.886733608886042,-0.0057501566674149525,8437326,102.6
8,2021-08-02,0.2651998821333818,102.08,103.10079999999999,0.852757689562071,-1.4944597908066575,-1.4265650703001307,8911806,101.63
9,2021-07-30,0.47772253095447903,103.06,104.09060000000001,-0.0390044826334097,-3.1901055426714926,-2.190975938269168,12295290,101.81
10,2021-07-29,1.1860051393555926,102.38,103.40379999999999,-0.5065577860774888,-1.4156152868656589,-0.8063533448480584,8681341,102.57
11,2021-07-28,0.28824172547461113,100.9,101.909,-0.09714549254727624,-1.5984849228233078,-0.7153440814844608,8546112,101.18
12,2021-07-27,-0.891530460624077,100.05,101.0505,-0.3270641906769394,-2.0885596805557634,-0.43592065353461895,8332082,100.61
13,2021-07-26,0.6069188751770123,99.46,100.4546,0.8017552207664018,-1.0100085013528515,0.493158103262572,10227460,100.95
14,2021-07-23,-0.02023881805302168,98.8,99.788,-0.6694191686375037,-1.851926083296588,-0.9299715396640852,7570757,98.86
15,2021-07-22,-0.42075736325384444,99.4,100.394,-0.9801382552742284,-2.494172958543344,-1.5678227782536927,7694255,98.82
16,2021-07-21,1.5021236921164436,97.98,98.9598,1.5260742240788658,-1.2730421848063542,0.8692418537628328,11478150,99.82
17,2021-07-20,-0.07294706127552436,95.89,96.8489,1.2298539270967515,-1.85742945970476,-0.3292758100505006,12114570,96.53
18,2021-07-19,-2.839180693571295,95.82,96.7782,0.17751931736693247,-2.3333767315366503,-0.8454383321863854,17385520,95.96
19,2021-07-16,0.3257650542941741,101.63,102.6463,-0.9316458557200783,-4.2050224898510695,-3.9224989113099955,12199110,98.62
20,2021-07-15,-0.9022261449445932,101.05,102.0605,0.1856741834500079,-1.186061208792834,-0.7451462612862052,9665662,101.3
21,2021-07-14,0.529202347734049,104.48,105.5248,-0.1940776007156667,-3.6055979257956428,-3.368686792109533,9216621,101.97
22,2021-07-13,-0.2685078634445734,104.0,105.04,-0.4379284082254455,-1.7326732673267398,-1.056740289413556,6737964,103.93
23,2021-07-12,-0.4900547708273191,103.56,104.5956,0.40575320567977186,-1.2960392215351406,-0.3017335337241752,9898606,104.28
24,2021-07-09,0.8382066276803114,103.46,104.49459999999999,-0.25321882661877965,-2.0427849860184084,-0.4063367867813247,8567930,104.07
25,2021-07-08,-1.3892936947440073,101.5,102.515,0.5608935277764258,-1.263229771252989,0.08291469541042164,8695534,102.6
26,2021-07-07,-0.028848927781518548,103.96,104.9996,-0.09485750421905917,-2.742486638044332,-1.971055127829053,8244985,102.93
27,2021-07-06,-0.09427736400489707,105.97,107.0297,-0.9900990099009962,-3.400644867732979,-2.840052807772058,10162850,103.99
28,2021-07-02,-0.48018077393841535,105.7,106.757,-0.3344043013572874,-1.6083254493850507,-0.64351752109933,7108866,106.07
29,2021-07-01,2.1099866335688446,106.95,108.01950000000001,-0.8512351936456043,-2.1102671276945486,-1.675160503427635,10873220,106.21
30,2021-06-30,0.07710100231302842,103.84,104.8784,0.001525576286438648,-1.1045172313841558,-0.1319623487772547,7927453,104.74
31,2021-06-29,0.5769785556303573,104.59,105.6359,-0.6303728183316539,-1.9178139250008823,-1.7758167441182415,7225469,103.76
32,2021-06-28,-0.3261882572227347,106.95,108.01950000000001,-0.9438110711491978,-4.035845379769404,-3.730344984007529,11348400,103.99
33,2021-06-25,0.4200112002986773,107.59,108.66590000000001,-0.5575806209675762,-1.7355030418926327,-1.2569720583918327,8102262,107.3
34,2021-06-24,0.8186694269314055,107.14,108.2114,-0.3986640963891018,-1.7109103107435983,-0.9900990099009873,8724554,107.14
35,2021-06-23,0.9022556390977385,107.36,108.4336,-0.2799870150949549,-2.032211417863093,-1.9953224830679812,7792775,106.27
36,2021-06-22,-0.6789250353606778,105.33,106.3833,0.542096362868973,-1.9488961143337376,0.01569795259218332,10230130,106.4
37,2021-06-21,1.038532466271953,104.1,105.14099999999999,1.2354837789254494,-1.1517866484054597,0.8645533141210433,13591480,106.05
38,2021-06-18,-1.699822545997939,105.25,106.3025,-0.03057312857176347,-3.1913642670680358,-3.0784788692645932,22284520,103.03
39,2021-06-17,-0.392085346949947,109.24,110.33239999999999,-0.3193984722529273,-4.271093531909021,-2.956883018950009,14337760,107.07
40,2021-06-16,-0.2447869446962793,110.03,111.1303,-0.5581736034186898,-2.006923404328072,-1.3140430647627188,9283310,109.67
